11,1,0,2,0,10,1,1,0
34,4,2,1,3,18,6,4,0
21,9,3,1,1,7,3,8,0
7,4,3,5,4,4,2,1,0
21,3,4,4,3,2,1,0,0
3,2,2,0,1,5,1,1,0
8,2,0,3,1,4,3,0,0
1,3,1,0,2,6,6,4,0
12,2,5,1,0,9,8,2,0
10,3,2,0,2,6,2,1,0
7,7,7,4,1,3,0,1,0
5,1,3,0,2,0,6,1,0
5,2,0,2,2,6,7,0,0
5,5,3,1,1,2,1,5,0
17,8,3,4,0,5,1,5,0
9,9,3,2,1,13,0,2,0
44,8,7,2,2,30,8,5,0
7,6,2,3,2,2,4,3,0
0,2,1,1,2,3,2,1,0
17,2,0,1,0,3,5,4,0
5,0,4,0,1,10,3,0,0
13,3,0,0,2,7,20,1,0
6,7,1,0,0,5,3,4,0
9,2,4,3,1,5,5,0,0
5,6,3,4,4,2,6,1,0
5,5,4,2,1,3,15,1,0
2,1,0,3,1,2,4,2,0
10,2,1,1,0,2,12,1,0
15,0,3,1,1,1,8,0,0
26,3,3,0,0,6,14,8,0
15,1,3,5,3,2,1,1,0
5,5,5,1,2,1,4,3,0
3,2,2,1,1,2,2,5,0
14,5,1,1,0,7,5,4,0
10,7,8,4,1,16,3,1,0
3,6,2,2,1,4,7,11,0
3,6,0,0,1,7,1,4,0
5,4,4,3,1,0,2,2,0
5,10,4,1,1,5,4,0,0
7,4,0,2,1,5,4,2,0
2,2,1,1,1,8,2,0,0
13,2,5,2,2,5,4,1,0
12,5,4,3,3,1,6,5,0
29,2,0,1,1,12,1,2,0
30,2,0,2,0,14,4,4,0
7,8,3,1,1,0,1,4,0
18,4,1,0,1,4,1,0,0
20,6,1,3,0,4,0,0,0
23,3,2,1,1,5,0,0,0
14,1,3,3,2,1,3,0,0
3,1,1,1,1,3,3,1,0
1,1,3,1,3,3,0,2,0
5,4,1,0,1,1,0,3,0
8,9,3,0,2,2,2,2,0
2,3,1,3,0,12,4,0,0
16,7,3,3,1,11,4,0,0
19,2,0,2,1,6,3,0,0
17,1,2,1,3,1,1,4,0
2,3,1,2,1,3,0,0,0
23,6,1,4,1,4,2,0,0
3,4,0,0,1,5,0,3,0
17,2,0,1,1,1,3,3,0
12,5,3,0,1,6,6,1,0
0,2,2,2,2,0,1,2,0
1,4,2,0,0,1,0,1,0
3,0,1,0,0,1,1,2,0
12,8,4,3,1,2,3,2,0
13,1,1,1,0,1,2,0,0
8,1,2,5,4,1,3,4,0
9,1,2,0,0,1,1,5,0
10,5,3,4,2,5,3,0,0
36,10,2,2,1,1,2,2,0
11,2,0,0,1,1,0,2,0
2,1,1,0,2,14,5,2,0
11,5,1,0,1,10,4,2,0
10,1,0,0,0,3,1,3,0
15,4,5,4,2,7,2,2,0
18,2,4,3,4,2,2,3,0
18,2,1,2,1,0,0,1,0
4,3,2,2,1,4,2,7,0
27,10,0,1,2,2,1,2,0
1,1,3,2,0,6,2,1,0
8,3,2,4,1,3,0,4,0
6,0,1,3,0,3,2,0,0
1,2,1,1,0,1,0,1,0
5,6,4,3,3,8,6,0,0
13,1,0,1,0,1,1,2,0
8,0,3,3,1,6,0,2,0
17,7,3,2,1,1,1,3,0
22,6,3,2,0,1,1,1,0
21,3,2,3,2,1,1,0,0
23,7,6,3,5,3,6,9,0
1,4,2,3,4,2,2,2,0
4,2,0,1,3,1,1,3,0
15,3,1,3,1,3,3,4,0
18,0,0,0,1,3,1,3,0
